2600	384428180870891	-4.403502e-02	7.663615e-03	8.042696e-01	5.925813e-01	0	0	0	0	0	0	0	0	0	1.000000e-01	9.000000e-02	1.800000e-01	0	0	0	0	0	0	0	0	0	-1.400000e-01	-4.000000e-02	1.070000e+00	0	0	0	0	0	0	0	0	0	
2601	384428204645643	-4.399616e-02	7.883696e-03	8.012967e-01	5.965952e-01	0	0	0	0	0	0	0	0	0	7.000000e-02	9.000000e-02	5.000000e-02	0	0	0	0	0	0	0	0	0	-1.500000e-01	-7.000000e-02	1.080000e+00	0	0	0	0	0	0	0	0	0	
2602	384428228769255	-4.403502e-02	7.663615e-03	8.042696e-01	5.925813e-01	0	0	0	0	0	0	0	0	0	1.000000e-02	-2.000000e-02	-6.000000e-02	0	0	0	0	0	0	0	0	0	-7.000000e-02	-4.000000e-02	1.080000e+00	0	0	0	0	0	0	0	0	0	
2603	384428252868358	-4.403502e-02	7.663615e-03	8.042696e-01	5.925813e-01	0	0	0	0	0	0	0	0	0	5.000000e-02	-1.000000e-02	1.100000e-01	0	0	0	0	0	0	0	0	0	-1.100000e-01	-5.000000e-02	1.060000e+00	0	0	0	0	0	0	0	0	0	
2604	384428276998229	-4.399616e-02	7.883696e-03	8.012967e-01	5.965952e-01	0	0	0	0	0	0	0	0	0	1.000000e-02	1.000000e-02	1.000000e-01	0	0	0	0	0	0	0	0	0	-1.500000e-01	-4.000000e-02	1.060000e+00	0	0	0	0	0	0	0	0	0	
2605	384428301121949	-4.799730e-02	1.087297e-02	8.011861e-01	5.963882e-01	0	0	0	0	0	0	0	0	0	-6.000000e-02	-1.400000e-01	1.000000e-02	0	0	0	0	0	0	0	0	0	-1.300000e-01	-2.000000e-02	1.140000e+00	0	0	0	0	0	0	0	0	0	
2606	384428324892008	-4.799730e-02	1.087297e-02	8.011861e-01	5.963882e-01	0	0	0	0	0	0	0	0	0	0	-2.900000e-01	1.000000e-02	0	0	0	0	0	0	0	0	0	-9.000000e-02	-4.000000e-02	1.120000e+00	0	0	0	0	0	0	0	0	0	
2607	384428349016550	-5.199723e-02	1.386198e-02	8.010556e-01	5.961663e-01	0	0	0	0	0	0	0	0	0	1.000000e-02	-1.100000e-01	5.000000e-02	0	0	0	0	0	0	0	0	0	-9.000000e-02	-4.000000e-02	1.020000e+00	0	0	0	0	0	0	0	0	0	
2608	384428372793300	-5.199723e-02	1.386198e-02	8.010556e-01	5.961663e-01	0	0	0	0	0	0	0	0	0	-1.500000e-01	8.000000e-02	4.000000e-02	0	0	0	0	0	0	0	0	0	-1.200000e-01	-6.000000e-02	1.100000e+00	0	0	0	0	0	0	0	0	0	
2609	384428396616218	-5.199723e-02	1.386198e-02	8.010556e-01	5.961663e-01	0	0	0	0	0	0	0	0	0	-2.100000e-01	-6.000000e-02	-5.000000e-02	0	0	0	0	0	0	0	0	0	-6.000000e-02	-2.000000e-02	1.180000e+00	0	0	0	0	0	0	0	0	0	
2610	384428421017005	-4.799730e-02	1.087297e-02	8.011861e-01	5.963882e-01	0	0	0	0	0	0	0	0	0	-4.000000e-02	3.000000e-02	3.000000e-02	0	0	0	0	0	0	0	0	0	-4.000000e-02	-1.000000e-02	1.170000e+00	0	0	0	0	0	0	0	0	0	
2611	384428445144168	-4.799730e-02	1.087297e-02	8.011861e-01	5.963882e-01	0	0	0	0	0	0	0	0	0	0	6.000000e-02	1.100000e-01	0	0	0	0	0	0	0	0	0	-9.000000e-02	-3.000000e-02	1.120000e+00	0	0	0	0	0	0	0	0	0	
2612	384428468617964	-4.799730e-02	1.087297e-02	8.011861e-01	5.963882e-01	0	0	0	0	0	0	0	0	0	-6.000000e-02	-5.000000e-02	2.000000e-02	0	0	0	0	0	0	0	0	0	-9.000000e-02	-2.000000e-02	1.130000e+00	0	0	0	0	0	0	0	0	0	
2613	384428492672832	-4.799730e-02	1.087297e-02	8.011861e-01	5.963882e-01	0	0	0	0	0	0	0	0	0	-3.000000e-02	-1.000000e-02	-2.000000e-02	0	0	0	0	0	0	0	0	0	-8.000000e-02	-1.000000e-02	1.110000e+00	0	0	0	0	0	0	0	0	0	
2614	384428516814758	-4.799730e-02	1.087297e-02	8.011861e-01	5.963882e-01	0	0	0	0	0	0	0	0	0	2.000000e-02	8.000000e-02	3.000000e-02	0	0	0	0	0	0	0	0	0	-1.000000e-01	-1.000000e-02	1.120000e+00	0	0	0	0	0	0	0	0	0	
2615	384428540913586	-4.799730e-02	1.087297e-02	8.011861e-01	5.963882e-01	0	0	0	0	0	0	0	0	0	2.000000e-02	5.000000e-02	-1.000000e-02	0	0	0	0	0	0	0	0	0	-1.300000e-01	-4.000000e-02	1.080000e+00	0	0	0	0	0	0	0	0	0	
2616	384428564688644	-4.799730e-02	1.087297e-02	8.011861e-01	5.963882e-01	0	0	0	0	0	0	0	0	0	-8.000000e-02	2.000000e-01	-1.300000e-01	0	0	0	0	0	0	0	0	0	-1.100000e-01	-2.000000e-02	1.060000e+00	0	0	0	0	0	0	0	0	0	
2617	384428589128912	-4.403502e-02	7.663615e-03	8.042696e-01	5.925813e-01	0	0	0	0	0	0	0	0	0	-6.000000e-02	2.200000e-01	-1.000000e-01	0	0	0	0	0	0	0	0	0	-9.000000e-02	-3.000000e-02	1.150000e+00	0	0	0	0	0	0	0	0	0	
2618	384428612612143	-4.403502e-02	7.663615e-03	8.042696e-01	5.925813e-01	0	0	0	0	0	0	0	0	0	8.000000e-02	1.000000e-02	-5.000000e-02	0	0	0	0	0	0	0	0	0	-6.000000e-02	-2.000000e-02	1.110000e+00	0	0	0	0	0	0	0	0	0	
2619	384428637035735	-4.403502e-02	7.663615e-03	8.042696e-01	5.925813e-01	0	0	0	0	0	0	0	0	0	1.400000e-01	-2.000000e-02	1.100000e-01	0	0	0	0	0	0	0	0	0	-1.200000e-01	-3.000000e-02	1.100000e+00	0	0	0	0	0	0	0	0	0	
2620	384428661125892	-4.101264e-02	1.189007e-02	8.012472e-01	5.968078e-01	0	0	0	0	0	0	0	0	0	1.400000e-01	4.000000e-02	5.000000e-02	0	0	0	0	0	0	0	0	0	-1.800000e-01	-6.000000e-02	1.020000e+00	0	0	0	0	0	0	0	0	0	
2621	384428684611127	-4.101264e-02	1.189007e-02	8.012472e-01	5.968078e-01	0	0	0	0	0	0	0	0	0	-7.000000e-02	8.000000e-02	-1.300000e-01	0	0	0	0	0	0	0	0	0	-1.200000e-01	-3.000000e-02	1.070000e+00	0	0	0	0	0	0	0	0	0	
2622	384428708713589	-4.403502e-02	7.663615e-03	8.042696e-01	5.925813e-01	0	0	0	0	0	0	0	0	0	-4.000000e-02	1.000000e-01	-1.200000e-01	0	0	0	0	0	0	0	0	0	-8.000000e-02	-1.000000e-02	1.130000e+00	0	0	0	0	0	0	0	0	0	
2623	384428733200713	-4.107158e-02	1.168485e-02	8.042213e-01	5.927941e-01	0	0	0	0	0	0	0	0	0	5.000000e-02	2.000000e-02	-5.000000e-02	0	0	0	0	0	0	0	0	0	-1.100000e-01	-4.000000e-02	1.120000e+00	0	0	0	0	0	0	0	0	0	
2624	384428756610893	-4.107158e-02	1.168485e-02	8.042213e-01	5.927941e-01	0	0	0	0	0	0	0	0	0	5.000000e-02	-4.000000e-02	-1.200000e-01	0	0	0	0	0	0	0	0	0	-1.100000e-01	-6.000000e-02	1.080000e+00	0	0	0	0	0	0	0	0	0	
2625	384428781057846	-4.112949e-02	1.147935e-02	8.071752e-01	5.887656e-01	0	0	0	0	0	0	0	0	0	-5.000000e-02	-9.000000e-02	-1.900000e-01	0	0	0	0	0	0	0	0	0	-6.000000e-02	-4.000000e-02	1.120000e+00	0	0	0	0	0	0	0	0	0	
2626	384428804836099	-4.112949e-02	1.147935e-02	8.071752e-01	5.887656e-01	0	0	0	0	0	0	0	0	0	-1.000000e-02	-7.000000e-02	-1.500000e-01	0	0	0	0	0	0	0	0	0	-4.000000e-02	-5.000000e-02	1.140000e+00	0	0	0	0	0	0	0	0	0	
2627	384428828957926	-4.112949e-02	1.147935e-02	8.071752e-01	5.887656e-01	0	0	0	0	0	0	0	0	0	6.000000e-02	4.000000e-02	-4.000000e-02	0	0	0	0	0	0	0	0	0	-7.000000e-02	-5.000000e-02	1.070000e+00	0	0	0	0	0	0	0	0	0	
2628	384428852736302	-4.112949e-02	1.147935e-02	8.071752e-01	5.887656e-01	0	0	0	0	0	0	0	0	0	-7.000000e-02	7.000000e-02	-2.000000e-02	0	0	0	0	0	0	0	0	0	-9.000000e-02	-7.000000e-02	1.150000e+00	0	0	0	0	0	0	0	0	0	
2629	384428876507370	-4.410946e-02	7.222891e-03	8.101551e-01	5.845091e-01	0	0	0	0	0	0	0	0	0	-7.000000e-02	-7.000000e-02	-1.200000e-01	0	0	0	0	0	0	0	0	0	-4.000000e-02	-5.000000e-02	1.150000e+00	0	0	0	0	0	0	0	0	0	
2630	384428901306264	-4.410946e-02	7.222891e-03	8.101551e-01	5.845091e-01	0	0	0	0	0	0	0	0	0	3.000000e-02	7.000000e-02	4.000000e-02	0	0	0	0	0	0	0	0	0	-4.000000e-02	-4.000000e-02	1.090000e+00	0	0	0	0	0	0	0	0	0	
2631	384428924759755	-4.006283e-02	4.293788e-03	8.102485e-01	5.846999e-01	0	0	0	0	0	0	0	0	0	4.000000e-02	1.800000e-01	1.500000e-01	0	0	0	0	0	0	0	0	0	-1.100000e-01	-7.000000e-02	1.130000e+00	0	0	0	0	0	0	0	0	0	
2632	384428948854623	-4.006283e-02	4.293788e-03	8.102485e-01	5.846999e-01	0	0	0	0	0	0	0	0	0	2.000000e-02	-2.000000e-02	4.000000e-02	0	0	0	0	0	0	0	0	0	-8.000000e-02	-7.000000e-02	1.130000e+00	0	0	0	0	0	0	0	0	0	
2633	384428972979077	-4.006283e-02	4.293788e-03	8.102485e-01	5.846999e-01	0	0	0	0	0	0	0	0	0	6.000000e-02	-3.000000e-02	6.000000e-02	0	0	0	0	0	0	0	0	0	-6.000000e-02	-4.000000e-02	1.110000e+00	0	0	0	0	0	0	0	0	0	
2634	384428997430257	-3.709665e-02	8.530546e-03	8.072823e-01	5.889367e-01	0	0	0	0	0	0	0	0	0	1.200000e-01	7.000000e-02	1.500000e-01	0	0	0	0	0	0	0	0	0	-1.100000e-01	-4.000000e-02	1.090000e+00	0	0	0	0	0	0	0	0	0	
2635	384429021209096	-3.709665e-02	8.530546e-03	8.072823e-01	5.889367e-01	0	0	0	0	0	0	0	0	0	7.000000e-02	5.000000e-02	7.000000e-02	0	0	0	0	0	0	0	0	0	-1.300000e-01	-5.000000e-02	1.090000e+00	0	0	0	0	0	0	0	0	0	
2636	384429044652841	-3.709665e-02	8.530546e-03	8.072823e-01	5.889367e-01	0	0	0	0	0	0	0	0	0	0	6.000000e-02	-5.000000e-02	0	0	0	0	0	0	0	0	0	-8.000000e-02	-5.000000e-02	1.080000e+00	0	0	0	0	0	0	0	0	0	
2637	384429068778423	-3.709665e-02	8.530546e-03	8.072823e-01	5.889367e-01	0	0	0	0	0	0	0	0	0	-7.000000e-02	1.900000e-01	-2.000000e-02	0	0	0	0	0	0	0	0	0	-4.000000e-02	-2.000000e-02	1.140000e+00	0	0	0	0	0	0	0	0	0	
2638	384429093229555	-3.306289e-02	5.581531e-03	8.073694e-01	5.890930e-01	0	0	0	0	0	0	0	0	0	1.000000e-02	1.400000e-01	8.000000e-02	0	0	0	0	0	0	0	0	0	-6.000000e-02	-2.000000e-02	1.160000e+00	0	0	0	0	0	0	0	0	0	
2639	384429117329046	-3.303457e-02	5.746774e-03	8.044138e-01	5.931225e-01	0	0	0	0	0	0	0	0	0	-1.000000e-02	0	9.000000e-02	0	0	0	0	0	0	0	0	0	-1.100000e-01	-4.000000e-02	1.090000e+00	0	0	0	0	0	0	0	0	0	
2640	384429140776641	-3.599976e-02	1.724649e-03	8.044325e-01	5.929499e-01	0	0	0	0	0	0	0	0	0	-6.000000e-02	6.000000e-02	-8.000000e-02	0	0	0	0	0	0	0	0	0	-8.000000e-02	-6.000000e-02	1.120000e+00	0	0	0	0	0	0	0	0	0	
2641	384429164900651	-3.600793e-02	1.544630e-03	8.073872e-01	5.889204e-01	0	0	0	0	0	0	0	0	0	-2.000000e-02	7.000000e-02	-1.100000e-01	0	0	0	0	0	0	0	0	0	1.000000e-02	-4.000000e-02	1.120000e+00	0	0	0	0	0	0	0	0	0	
2642	384429189001784	-3.600793e-02	1.544630e-03	8.073872e-01	5.889204e-01	0	0	0	0	0	0	0	0	0	4.000000e-02	2.000000e-02	1.100000e-01	0	0	0	0	0	0	0	0	0	-3.000000e-02	-7.000000e-02	1.090000e+00	0	0	0	0	0	0	0	0	0	
2643	384429212774229	-3.600793e-02	1.544630e-03	8.073872e-01	5.889204e-01	0	0	0	0	0	0	0	0	0	0	-9.000000e-02	1.300000e-01	0	0	0	0	0	0	0	0	0	-8.000000e-02	-7.000000e-02	1.090000e+00	0	0	0	0	0	0	0	0	0	
2644	384429236900461	-3.599976e-02	1.724649e-03	8.044325e-01	5.929499e-01	0	0	0	0	0	0	0	0	0	-5.000000e-02	-1.100000e-01	4.000000e-02	0	0	0	0	0	0	0	0	0	-6.000000e-02	-7.000000e-02	1.120000e+00	0	0	0	0	0	0	0	0	0	
2645	384429260675980	-3.599976e-02	1.724649e-03	8.044325e-01	5.929499e-01	0	0	0	0	0	0	0	0	0	1.000000e-02	7.000000e-02	7.000000e-02	0	0	0	0	0	0	0	0	0	-2.000000e-02	-4.000000e-02	1.090000e+00	0	0	0	0	0	0	0	0	0	
2646	384429285479991	-3.599976e-02	1.724649e-03	8.044325e-01	5.929499e-01	0	0	0	0	0	0	0	0	0	5.000000e-02	1.300000e-01	2.200000e-01	0	0	0	0	0	0	0	0	0	-7.000000e-02	-6.000000e-02	1.070000e+00	0	0	0	0	0	0	0	0	0	
2647	384429308899830	-3.198072e-02	-1.244934e-03	8.044837e-01	5.931119e-01	0	0	0	0	0	0	0	0	0	-9.000000e-02	6.000000e-02	1.500000e-01	0	0	0	0	0	0	0	0	0	-8.000000e-02	-6.000000e-02	1.140000e+00	0	0	0	0	0	0	0	0	0	
2648	384429332359662	-3.198072e-02	-1.244934e-03	8.044837e-01	5.931119e-01	0	0	0	0	0	0	0	0	0	-2.000000e-02	-5.000000e-02	8.000000e-02	0	0	0	0	0	0	0	0	0	-3.000000e-02	-4.000000e-02	1.160000e+00	0	0	0	0	0	0	0	0	0	
2649	384429357146479	-3.198655e-02	-1.085015e-03	8.015080e-01	5.971269e-01	0	0	0	0	0	0	0	0	0	1.100000e-01	0	2.200000e-01	0	0	0	0	0	0	0	0	0	-5.000000e-02	-2.000000e-02	1.080000e+00	0	0	0	0	0	0	0	0	0	
2650	384429381272227	-3.198655e-02	-1.085015e-03	8.015080e-01	5.971269e-01	0	0	0	0	0	0	0	0	0	1.100000e-01	-1.000000e-02	2.100000e-01	0	0	0	0	0	0	0	0	0	-1.000000e-01	-6.000000e-02	1.090000e+00	0	0	0	0	0	0	0	0	0	
2651	384429404696868	-3.599069e-02	1.904627e-03	8.014577e-01	5.969646e-01	0	0	0	0	0	0	0	0	0	-5.000000e-02	-1.000000e-01	5.000000e-02	0	0	0	0	0	0	0	0	0	-6.000000e-02	-3.000000e-02	1.100000e+00	0	0	0	0	0	0	0	0	0	
2652	384429429147289	-3.599069e-02	1.904627e-03	8.014577e-01	5.969646e-01	0	0	0	0	0	0	0	0	0	-1.000000e-02	1.100000e-01	6.000000e-02	0	0	0	0	0	0	0	0	0	-6.000000e-02	-2.000000e-02	1.120000e+00	0	0	0	0	0	0	0	0	0	
2653	384429452920948	-3.198655e-02	-1.085015e-03	8.015080e-01	5.971269e-01	0	0	0	0	0	0	0	0	0	9.000000e-02	1.900000e-01	9.000000e-02	0	0	0	0	0	0	0	0	0	-5.000000e-02	-2.000000e-02	1.100000e+00	0	0	0	0	0	0	0	0	0	
2654	384429477045101	-2.898555e-02	3.067488e-03	7.985071e-01	6.012794e-01	0	0	0	0	0	0	0	0	0	4.000000e-02	-8.000000e-02	1.500000e-01	0	0	0	0	0	0	0	0	0	-7.000000e-02	-2.000000e-02	1.130000e+00	0	0	0	0	0	0	0	0	0	
2655	384429501170022	-3.297545e-02	6.076827e-03	7.984424e-01	6.011369e-01	0	0	0	0	0	0	0	0	0	2.000000e-02	-1.000000e-01	1.200000e-01	0	0	0	0	0	0	0	0	0	-8.000000e-02	-4.000000e-02	1.060000e+00	0	0	0	0	0	0	0	0	0	
2656	384429525272608	-2.898555e-02	3.067488e-03	7.985071e-01	6.012794e-01	0	0	0	0	0	0	0	0	0	-1.000000e-02	2.400000e-01	7.000000e-02	0	0	0	0	0	0	0	0	0	-8.000000e-02	-2.000000e-02	1.120000e+00	0	0	0	0	0	0	0	0	0	
2657	384429549396721	-2.898555e-02	3.067488e-03	7.985071e-01	6.012794e-01	0	0	0	0	0	0	0	0	0	5.000000e-02	1.100000e-01	4.000000e-02	0	0	0	0	0	0	0	0	0	-8.000000e-02	-5.000000e-02	1.110000e+00	0	0	0	0	0	0	0	0	0	
2658	384429572842887	-2.898555e-02	3.067488e-03	7.985071e-01	6.012794e-01	0	0	0	0	0	0	0	0	0	-4.000000e-02	1.000000e-02	0	0	0	0	0	0	0	0	0	0	-3.000000e-02	-2.000000e-02	1.090000e+00	0	0	0	0	0	0	0	0	0	
2659	384429596944804	-2.898555e-02	3.067488e-03	7.985071e-01	6.012794e-01	0	0	0	0	0	0	0	0	0	-4.000000e-02	4.000000e-02	1.000000e-01	0	0	0	0	0	0	0	0	0	-6.000000e-02	0	1.160000e+00	0	0	0	0	0	0	0	0	0	
2660	384429621069819	-2.898555e-02	3.067488e-03	7.985071e-01	6.012794e-01	0	0	0	0	0	0	0	0	0	6.000000e-02	4.000000e-02	1.000000e-01	0	0	0	0	0	0	0	0	0	-1.000000e-01	-3.000000e-02	1.120000e+00	0	0	0	0	0	0	0	0	0	
2661	384429645190907	-2.499493e-02	5.806796e-05	7.985518e-01	6.014070e-01	0	0	0	0	0	0	0	0	0	1.000000e-02	1.800000e-01	-7.000000e-02	0	0	0	0	0	0	0	0	0	-5.000000e-02	-4.000000e-02	1.070000e+00	0	0	0	0	0	0	0	0	0	
2662	384429668966128	-2.499493e-02	5.806796e-05	7.985518e-01	6.014070e-01	0	0	0	0	0	0	0	0	0	-5.000000e-02	1.300000e-01	-2.000000e-02	0	0	0	0	0	0	0	0	0	-1.000000e-02	0	1.140000e+00	0	0	0	0	0	0	0	0	0	
2663	384429693065062	-2.499493e-02	5.806796e-05	7.985518e-01	6.014070e-01	0	0	0	0	0	0	0	0	0	5.000000e-02	-1.600000e-01	1.100000e-01	0	0	0	0	0	0	0	0	0	-9.000000e-02	-4.000000e-02	1.170000e+00	0	0	0	0	0	0	0	0	0	
2664	384429717188495	-2.898555e-02	3.067488e-03	7.985071e-01	6.012794e-01	0	0	0	0	0	0	0	0	0	1.200000e-01	-1.500000e-01	-6.000000e-02	0	0	0	0	0	0	0	0	0	-8.000000e-02	-7.000000e-02	1.020000e+00	0	0	0	0	0	0	0	0	0	
2665	384429741315987	-2.499493e-02	5.806796e-05	7.985518e-01	6.014070e-01	0	0	0	0	0	0	0	0	0	-4.000000e-02	2.000000e-01	-1.000000e-01	0	0	0	0	0	0	0	0	0	-2.000000e-02	-4.000000e-02	1.090000e+00	0	0	0	0	0	0	0	0	0	
2666	384429765090695	-2.499493e-02	5.806796e-05	7.985518e-01	6.014070e-01	0	0	0	0	0	0	0	0	0	-5.000000e-02	1.500000e-01	7.000000e-02	0	0	0	0	0	0	0	0	0	-5.000000e-02	-3.000000e-02	1.110000e+00	0	0	0	0	0	0	0	0	0	
2667	384429789215779	-2.499493e-02	5.806796e-05	7.985518e-01	6.014070e-01	0	0	0	0	0	0	0	0	0	-2.000000e-02	-7.000000e-02	7.000000e-02	0	0	0	0	0	0	0	0	0	-1.200000e-01	-4.000000e-02	1.110000e+00	0	0	0	0	0	0	0	0	0	
2668	384429812637883	-2.898555e-02	3.067488e-03	7.985071e-01	6.012794e-01	0	0	0	0	0	0	0	0	0	4.000000e-02	-1.500000e-01	-8.000000e-02	0	0	0	0	0	0	0	0	0	-9.000000e-02	-5.000000e-02	1.050000e+00	0	0	0	0	0	0	0	0	0	
2669	384429836763509	-2.898555e-02	3.067488e-03	7.985071e-01	6.012794e-01	0	0	0	0	0	0	0	0	0	-8.000000e-02	-1.000000e-02	-6.000000e-02	0	0	0	0	0	0	0	0	0	-5.000000e-02	-2.000000e-02	1.040000e+00	0	0	0	0	0	0	0	0	0	
2670	384429861214195	-2.898555e-02	3.067488e-03	7.985071e-01	6.012794e-01	0	0	0	0	0	0	0	0	0	-1.000000e-01	-2.000000e-02	7.000000e-02	0	0	0	0	0	0	0	0	0	-1.100000e-01	-3.000000e-02	1.070000e+00	0	0	0	0	0	0	0	0	0	
2671	384429884663131	-3.596984e-02	2.264431e-03	7.954480e-01	6.049492e-01	0	0	0	0	0	0	0	0	0	-9.000000e-02	-1.400000e-01	-7.000000e-02	0	0	0	0	0	0	0	0	0	-1.100000e-01	-4.000000e-02	1.120000e+00	0	0	0	0	0	0	0	0	0	
2672	384429909045802	-3.598071e-02	2.084555e-03	7.984628e-01	6.009645e-01	0	0	0	0	0	0	0	0	0	-4.000000e-02	-1.900000e-01	-2.100000e-01	0	0	0	0	0	0	0	0	0	-7.000000e-02	-4.000000e-02	1.100000e+00	0	0	0	0	0	0	0	0	0	
2673	384429932899837	-3.598071e-02	2.084555e-03	7.984628e-01	6.009645e-01	0	0	0	0	0	0	0	0	0	-2.000000e-02	0	-2.000000e-01	0	0	0	0	0	0	0	0	0	-4.000000e-02	-2.000000e-02	1.050000e+00	0	0	0	0	0	0	0	0	0	
2674	384429957337886	-3.599069e-02	1.904627e-03	8.014577e-01	5.969646e-01	0	0	0	0	0	0	0	0	0	-5.000000e-02	2.000000e-02	-1.500000e-01	0	0	0	0	0	0	0	0	0	-6.000000e-02	-5.000000e-02	1.140000e+00	0	0	0	0	0	0	0	0	0	
2675	384429980737221	-3.599069e-02	1.904627e-03	8.014577e-01	5.969646e-01	0	0	0	0	0	0	0	0	0	-6.000000e-02	-1.600000e-01	-1.900000e-01	0	0	0	0	0	0	0	0	0	-4.000000e-02	-4.000000e-02	1.110000e+00	0	0	0	0	0	0	0	0	0	
2676	384430004887357	-3.599069e-02	1.904627e-03	8.014577e-01	5.969646e-01	0	0	0	0	0	0	0	0	0	-4.000000e-02	-7.000000e-02	-1.300000e-01	0	0	0	0	0	0	0	0	0	-5.000000e-02	-3.000000e-02	1.110000e+00	0	0	0	0	0	0	0	0	0	
2677	384430028661317	-4.001790e-02	4.694194e-03	8.043611e-01	5.927730e-01	0	0	0	0	0	0	0	0	0	0	-6.000000e-02	-1.200000e-01	0	0	0	0	0	0	0	0	0	-6.000000e-02	-4.000000e-02	1.110000e+00	0	0	0	0	0	0	0	0	0	
2678	384430052783106	-4.001790e-02	4.694194e-03	8.043611e-01	5.927730e-01	0	0	0	0	0	0	0	0	0	0	-7.000000e-02	-1.400000e-01	0	0	0	0	0	0	0	0	0	-7.000000e-02	-4.000000e-02	1.090000e+00	0	0	0	0	0	0	0	0	0	
2679	384430076909064	-4.001790e-02	4.694194e-03	8.043611e-01	5.927730e-01	0	0	0	0	0	0	0	0	0	-5.000000e-02	1.000000e-02	-1.500000e-01	0	0	0	0	0	0	0	0	0	-6.000000e-02	-4.000000e-02	1.150000e+00	0	0	0	0	0	0	0	0	0	
2680	384430101357001	-4.001790e-02	4.694194e-03	8.043611e-01	5.927730e-01	0	0	0	0	0	0	0	0	0	3.000000e-02	-4.000000e-02	-1.400000e-01	0	0	0	0	0	0	0	0	0	-3.000000e-02	-4.000000e-02	1.160000e+00	0	0	0	0	0	0	0	0	0	
2681	384430125133808	-4.001790e-02	4.694194e-03	8.043611e-01	5.927730e-01	0	0	0	0	0	0	0	0	0	1.100000e-01	-9.000000e-02	0	0	0	0	0	0	0	0	0	0	-3.000000e-02	-2.000000e-02	1.110000e+00	0	0	0	0	0	0	0	0	0	
